Glacier Name,Glacier Exists?,Area,Glacier Melt Record Date,Latitude,Longitude,Area Analysis Date,Temperature in F,state_id,state_name
Ellsworth Glacier,Exists,112.691,,60.16715,-148.934436,12/1/2014,52.53,FL,Florida
Ellsworth Glacier,Exists,112.691,,60.16715,-148.934436,12/1/2014,52.53,AK,Alaska
Ellsworth Glacier,Exists,112.691,,60.16715,-148.934436,12/1/2014,52.53,AL,Alabama
Ellsworth Glacier,Exists,112.691,,60.16715,-148.934436,12/1/2014,52.53,TX,Texas
Ellsworth Glacier,Exists,112.691,,60.16715,-148.934436,12/1/2014,52.53,WI,Wisconsin
Ellsworth Glacier,Exists,112.691,,60.16715,-148.934436,12/1/2014,52.53,CA,California
Emmons Glacier,Exists,10.5937,,46.875301,-121.678285,8/1/2006,56.8,WA,Washington
Emmons Glacier,Exists,10.5937,,46.875301,-121.678285,8/1/2006,56.8,IA,Iowa
Entiat Glacier,Exists,0.802658,,48.144386,-120.802434,8/1/2006,56.8,KS,Kansas
Entiat Glacier,Exists,0.802658,,48.144386,-120.802434,8/1/2006,56.8,WA,Washington
Entiat Glacier,Exists,0.802658,,48.144386,-120.802434,8/1/2006,56.8,IN,Indiana
Ermine Glacier,Exists,1.28228,,48.128427,-121.11492,8/1/2006,56.8,WA,Washington
Eugene Glacier,Exists,0.094732,,44.108687,-121.779188,8/1/2006,56.8,OR,Oregon
Eureka Glacier,Exists,34.0459,,63.389564,-146.381602,7/1/2015,52.96,AK,Alaska
Excelsior Glacier,Exists,115.457,,60.058576,-148.766573,12/1/2014,52.53,FL,Florida
Excelsior Glacier,Exists,115.457,,60.058576,-148.766573,12/1/2014,52.53,AK,Alaska
Excelsior Glacier,Exists,115.457,,60.058576,-148.766573,12/1/2014,52.53,AL,Alabama
Excelsior Glacier,Exists,115.457,,60.058576,-148.766573,12/1/2014,52.53,TX,Texas
Excelsior Glacier,Exists,115.457,,60.058576,-148.766573,12/1/2014,52.53,WI,Wisconsin
Excelsior Glacier,Exists,115.457,,60.058576,-148.766573,12/1/2014,52.53,CA,California
Exit Glacier,Exists,26.7319,,60.159808,-149.680757,12/1/2014,52.53,AK,Alaska
Explorer Glacier,Exists,1.05513,,60.768386,-148.914703,6/1/2010,48.27,CA,California
Explorer Glacier,Exists,1.05513,,60.768386,-148.914703,6/1/2010,48.27,AK,Alaska
Fair Glacier,Exists,0.097029,,40.062422,-105.657076,8/1/2006,56.8,IA,Iowa
Fair Glacier,Exists,0.097029,,40.062422,-105.657076,8/1/2006,56.8,CO,Colorado
Fairchild Glacier,Exists,0.223918,,47.908631,-123.625912,10/1/2017,57.51,WA,Washington
Fairweather Glacier,Exists,165.674,,58.902416,-137.453424,7/1/2015,52.96,AK,Alaska
Falling Glacier,Exists,13.1229,,60.449054,-148.520506,12/1/2014,52.53,CA,California
Falling Glacier,Exists,13.1229,,60.449054,-148.520506,12/1/2014,52.53,AK,Alaska
Falling Ice Glacier,Exists,0.134361,,43.834955,-110.769911,8/1/2006,56.8,WY,Wyoming
Fan Glacier,Exists,164.449,,60.874959,-143.907576,4/1/2007,40.49,AK,Alaska
Fassett Glacier,Exists,39.4657,,59.386475,-138.515419,7/1/2015,52.96,AK,Alaska
Fels Glacier,Exists,21.3777,,63.385488,-145.661777,6/1/2009,48.62,AK,Alaska
Ferebee Glacier,Exists,37.547,,59.529492,-135.649718,7/1/2015,52.96,AK,Alaska
Fickett Glacier,Exists,1.79438,,60.539721,-145.020678,12/1/2014,52.53,AK,Alaska
Fickett Glacier,Exists,1.79438,,60.539721,-145.020678,12/1/2014,52.53,AL,Alabama
Fickett Glacier,Exists,1.79438,,60.539721,-145.020678,12/1/2014,52.53,NC,North Carolina
Fickett Glacier,Exists,1.79438,,60.539721,-145.020678,12/1/2014,52.53,NM,New Mexico
Fickett Glacier,Exists,1.79438,,60.539721,-145.020678,12/1/2014,52.53,IL,Illinois
Fickett Glacier,Exists,1.79438,,60.539721,-145.020678,12/1/2014,52.53,MD,Maryland
Fickett Glacier,Exists,1.79438,,60.539721,-145.020678,12/1/2014,52.53,SC,South Carolina
Fickett Glacier,Exists,1.79438,,60.539721,-145.020678,12/1/2014,52.53,NE,Nebraska
Field Glacier,Exists,192.91,,59.086924,-134.463461,7/1/2015,52.96,AK,Alaska
Field Glacier,Exists,192.91,,59.086924,-134.463461,7/1/2015,52.96,WI,Wisconsin
Finger Glacier,Exists,35.4017,,58.457594,-137.162412,5/1/2006,46.77,AK,Alaska
First Branch Columbia Glacier,Exists,109.617,,61.223789,-147.102733,12/1/2014,52.53,AK,Alaska
Fishhawk Glacier,Exists,0.252574,,44.26046,-109.864056,8/1/2006,56.8,WY,Wyoming
Fishhawk Glacier,Exists,0.252574,,44.26046,-109.864056,8/1/2006,56.8,ID,Idaho
Fishhawk Glacier,Exists,0.252574,,44.26046,-109.864056,8/1/2006,56.8,IN,Indiana
Fleischmann Glacier,Exists,0.572973,,62.358465,-152.846911,7/1/2015,52.96,AK,Alaska
Flett Glacier,Exists,0.263819,,46.908923,-121.806828,8/1/2006,56.8,AL,Alabama
Flett Glacier,Exists,0.263819,,46.908923,-121.806828,8/1/2006,56.8,WA,Washington
Flood Glacier,Exists,110.878,,57.191859,-131.882031,7/1/2015,52.96,AK,Alaska
Flute Glacier,Exists,1.58534,,61.153458,-149.285338,7/1/2015,52.96,AK,Alaska
Flute Glacier,Exists,1.58534,,61.153458,-149.285338,7/1/2015,52.96,KY,Kentucky
Foraker Glacier,Exists,57.7896,,63.04359,-151.377706,7/1/2015,52.96,AK,Alaska
Forbidden Glacier,Exists,1.33623,,48.522996,-121.056295,8/1/2006,56.8,WA,Washington
Forbidden Peak S.,Gone,0.14716,1631145600,48.510576,-121.060597,8/1/2006,56.8,WA,Washington
Foss Glacier WA,Exists,0.905428,,47.56647,-121.209283,8/1/2006,56.8,WA,Washington
Fourpeaked Glacier,Exists,79.5037,,58.857489,-153.526017,7/1/2015,52.96,AK,Alaska
Fourth Glacier,Exists,17.6295,,59.672708,-139.09472,7/1/2015,52.96,AK,Alaska
Fremont Glacier,Exists,0.948383,,48.53938,-120.958635,8/1/2006,56.8,WA,Washington
Fremont Glaciers,Exists,0.152458,,43.147609,-109.619345,2/1/2023,35.76,WY,Wyoming
Fremont Glaciers,Exists,0.152458,,43.147609,-109.619345,2/1/2023,35.76,AZ,Arizona
Fryingpan Glacier,Exists,3.52295,,46.85028,-121.70454,8/1/2006,56.8,WA,Washington
Fryingpan Glacier,Exists,3.52295,,46.85028,-121.70454,8/1/2006,56.8,IA,Iowa
Gakona Glacier,Exists,108.706,,63.322029,-145.203481,6/1/2009,48.62,AK,Alaska
Gannett Glacier,Exists,23.9443,,61.297317,-148.320829,7/1/2015,52.96,AK,Alaska
Garrison Glacier,Exists,30.4827,,59.130503,-135.656917,7/1/2015,52.96,AK,Alaska
Garrison Glacier,Exists,30.4827,,59.130503,-135.656917,7/1/2015,52.96,OR,Oregon
Geikie Glacier,Exists,6.27383,,58.547613,-136.636354,7/1/2015,52.96,AK,Alaska
Gem Glacier,Exists,0.020669,,48.745799,-113.727659,8/1/2006,56.8,MT,Montana
Gerstle Glacier,Exists,83.9527,,63.457137,-145.268357,7/1/2015,52.96,AK,Alaska
Gilkey Glacier,Exists,0.140534,,58.871941,-134.276747,7/1/2015,52.96,AK,Alaska
Gilkey Glacier,Exists,0.140534,,58.871941,-134.276747,7/1/2015,52.96,WI,Wisconsin
Gillam Glacier,Exists,90.905,,63.640575,-146.96712,7/1/2015,52.96,AK,Alaska
Gilman Glacier,Exists,22.7908,,58.830178,-137.092877,7/1/2015,52.96,AK,Alaska
Girdled Glacier,Exists,4.75179,,58.956909,-135.715229,7/1/2015,52.96,AK,Alaska
Girdled Glacier,Exists,4.75179,,58.956909,-135.715229,7/1/2015,52.96,OR,Oregon
Glisan Glacier,Exists,0.502911,,45.392987,-121.71912,8/1/2006,56.8,OR,Oregon
Godwin Glacier,Exists,9.23313,,60.163681,-149.180169,12/1/2014,52.53,FL,Florida
Godwin Glacier,Exists,9.23313,,60.163681,-149.180169,12/1/2014,52.53,AK,Alaska
Godwin Glacier,Exists,9.23313,,60.163681,-149.180169,12/1/2014,52.53,AL,Alabama
Godwin Glacier,Exists,9.23313,,60.163681,-149.180169,12/1/2014,52.53,TX,Texas
Godwin Glacier,Exists,9.23313,,60.163681,-149.180169,12/1/2014,52.53,WI,Wisconsin
Godwin Glacier,Exists,9.23313,,60.163681,-149.180169,12/1/2014,52.53,CA,California
Goethe Glacier,Exists,0.277277,,37.211863,-118.713192,8/1/2006,56.8,AZ,Arizona
Goethe Glacier,Exists,0.277277,,37.211863,-118.713192,8/1/2006,56.8,CA,California
Goode Glacier,Exists,0.547384,,48.490461,-120.903953,8/1/2006,56.8,WA,Washington
Goodwin Glacier,Exists,17.0361,,60.607077,-144.952333,12/1/2014,52.53,AK,Alaska
Goodwin Glacier,Exists,17.0361,,60.607077,-144.952333,12/1/2014,52.53,AL,Alabama
Goodwin Glacier,Exists,17.0361,,60.607077,-144.952333,12/1/2014,52.53,NC,North Carolina
Goodwin Glacier,Exists,17.0361,,60.607077,-144.952333,12/1/2014,52.53,NM,New Mexico
Goodwin Glacier,Exists,17.0361,,60.607077,-144.952333,12/1/2014,52.53,IL,Illinois
Goodwin Glacier,Exists,17.0361,,60.607077,-144.952333,12/1/2014,52.53,MD,Maryland
Goodwin Glacier,Exists,17.0361,,60.607077,-144.952333,12/1/2014,52.53,SC,South Carolina
Goodwin Glacier,Exists,17.0361,,60.607077,-144.952333,12/1/2014,52.53,NE,Nebraska
Gooseneck Glacier,Exists,0.330254,,43.181071,-109.654365,8/1/2006,56.8,WY,Wyoming
Gooseneck Glacier,Exists,0.330254,,43.181071,-109.654365,8/1/2006,56.8,ID,Idaho
Gooseneck Glacier,Exists,0.330254,,43.181071,-109.654365,8/1/2006,56.8,IN,Indiana
Gotchen Glacier,Exists,0.254019,,46.164795,-121.47687,8/1/2006,56.8,WA,Washington
Grand Plateau Glacier,Exists,383.689,,58.98445,-137.91017,4/1/2007,40.49,AK,Alaska
Granite Glacier,Exists,0.231083,,45.170356,-109.808494,8/1/2006,56.8,MT,Montana
Grant Glacier,Exists,0.364351,,48.227874,-120.899245,8/1/2006,56.8,WA,Washington
Grasshopper Glacier,Exists,3.28473,,43.252303,-109.663605,8/1/2006,56.8,WY,Wyoming
Grasshopper Glacier,Exists,3.28473,,43.252303,-109.663605,8/1/2006,56.8,ID,Idaho
Grasshopper Glacier,Exists,3.28473,,43.252303,-109.663605,8/1/2006,56.8,IN,Indiana
Grasshopper Glacier MT,Exists,0.263507,,45.052815,-109.575972,8/1/2006,56.8,IL,Illinois
Grasshopper Glacier MT,Exists,0.263507,,45.052815,-109.575972,8/1/2006,56.8,TX,Texas
Grasshopper Glacier MT,Exists,0.263507,,45.052815,-109.575972,8/1/2006,56.8,PA,Pennsylvania
Grasshopper Glacier MT,Exists,0.263507,,45.052815,-109.575972,8/1/2006,56.8,NY,New York
Grasshopper Glacier MT,Exists,0.263507,,45.052815,-109.575972,8/1/2006,56.8,SD,South Dakota
Grasshopper Glacier MT,Exists,0.263507,,45.052815,-109.575972,8/1/2006,56.8,MO,Missouri
Grasshopper Glacier MT,Exists,0.263507,,45.052815,-109.575972,8/1/2006,56.8,MN,Minnesota
Grasshopper Glacier MT,Exists,0.263507,,45.052815,-109.575972,8/1/2006,56.8,NE,Nebraska
Grasshopper Glacier MT,Exists,0.263507,,45.052815,-109.575972,8/1/2006,56.8,MT,Montana
Gray Wolf Glacier,Exists,0.13033,,47.291955,-113.869722,8/1/2006,56.8,MT,Montana
Great Glacier,Exists,123.976,,56.837339,-131.844287,2/1/2006,36.88,AK,Alaska
Grewingk Glacier,Exists,71.8511,,59.581422,-150.837155,6/1/2010,48.27,AK,Alaska
